vendor,rule_id,rule_name,seq,enabled,action,src_zone,dst_zone,src_iface,dst_iface,src_addr,src_addr_negated,src_port,src_port_negated,dst_addr,dst_addr_negated,dst_port,dst_port_negated,protocol,service,ip_version,app_id,user_id,anomaly_status,anomaly_count,anomaly_types,related_rule_ids,related_rule_names,related_seqs,related_roles,explanations,overlap_details,risk_scores
fortigate,218,Allow Clients connect to cloud serv,11,False,deny,LAN,VPN,LAN,VPN,fd82:7b21:c59a:1::/64,False,any,False,fd82:7b21:c59a:23::/64,False,443,N/A,TCP,HTTPS,6,Proxy,any,clean,0,,,,,,,,
fortigate,245,VPN users to ERP system,12,True,allow,WAN,MGMT,WAN,MGMT,any,False,any,False,192.168.100.112/28,False,8443,N/A,TCP,HTTPS-ALT,4,any,any,affected,2,generalization | conflict,6299 | 9559,Finance team to NTP Server | Allow IoT devices to MGMT,314 | 473,special | earlier,"Rule 6299 (seq 314) is more general than rule 245 (seq 12) and makes it functionally redundant with the same action 'allow'; however, rule 245 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the broader rule 6299; do NOT remove the specific rule 245. | Rules 245 (seq 12, 'allow') and 9559 (seq 473, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=any; dst_ip=192.168.100.112/28; src_port=any; dst_port=8443; protocol=tcp | src_ip=any; dst_ip=192.168.100.115/32; src_port=any; dst_port=8443; protocol=tcp,0.1594 | 0.4161
fortigate,271,Publish DMZ in Ineternet,13,True,deny,MGMT,DMZ,MGMT,DMZ,192.168.100.128/25,True,any,False,172.16.10.128/32,True,any,N/A,ICMP,ICMP-PING,4,any,"backup.user,network.admin,user1",affected,1,conflict,9370,Dev team connection to PLC network,464,earlier,"Rules 271 (seq 13, 'deny') and 9370 (seq 464, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=192.168.100.102/32; dst_ip=172.16.10.251/32; src_port=any; dst_port=any; protocol=icmp,0.1538
fortigate,295,Admin team access to LAN,14,True,allow,MGMT,LAN,MGMT,LAN,any,False,any,False,"192.168.128.0/18,fd82:7b21:c59a:1:4de1:a123:37ed:aec4/128",True,8080,N/A,TCP,HTTP-ALT,both,any,any,clean,0,,,,,,,,
fortigate,330,Restrict DMZ access to VPN,15,True,deny,DMZ,VPN,DMZ,VPN,172.16.10.38/32,False,any,False,any,False,587,N/A,TCP,SMTP-TLS,4,any,any,clean,0,,,,,,,,
fortigate,360,LAN reach MGMT,16,True,allow,VPN,MGMT,VPN,MGMT,any,False,any,False,192.168.100.207/32,False,445,N/A,TCP,SMB,4,any,any,clean,0,,,,,,,,
fortigate,363,IoT devices access to internal netw,17,True,allow,MGMT,WAN,MGMT,WAN,any,False,any,False,157.150.155.75/32,False,1024-65535,N/A,TCP/UDP,HIGH-PORTS,4,any,"backup.user,network.admin,user1",clean,0,,,,,,,,
fortigate,383,MGMT outbound to DMZ,18,True,allow,MGMT,DMZ,MGMT,DMZ,192.168.100.48/28,False,any,False,any,False,587,N/A,TCP,SMTP-TLS,4,Video/Audio,any,clean,0,,,,,,,,
fortigate,390,Admin team inbound from Portal,19,True,allow,DMZ,WAN,DMZ,WAN,172.16.10.57/32,False,any,False,"any,160.226.32.45/32",False,22,N/A,TCP,SSH,4,any,backup.user,clean,0,,,,,,,,
fortigate,429,Inspect Web servers traffic to Mail,20,True,allow,LAN,WAN,LAN,WAN,192.168.187.207/32,False,any,False,5.75.62.11/32,False,993,N/A,TCP,IMAP-SSL,4,any,"john.doe,manager,noc.operator",clean,0,,,,,,,,
fortigate,460,Internal users to Internet,21,True,allow,VPN,LAN,VPN,LAN,192.168.23.80/28,False,any,False,"any,192.168.117.249/32",False,389,N/A,TCP,LDAP,4,any,any,clean,0,,,,,,,,
fortigate,461,IoT devices to LAN,22,True,allow,DMZ,LAN,DMZ,LAN,"172.16.10.240/28,172.16.10.128/25",False,any,False,"192.168.48.0/20,192.168.174.0/23",False,443,N/A,TCP,HTTPS,4,Proxy,any,clean,0,,,,,,,,
fortigate,498,Guest network outbound to VPN,23,True,deny,MGMT,VPN,MGMT,VPN,192.168.100.160/28,False,any,False,192.168.23.169-192.168.23.175,False,1521,N/A,TCP,Oracle,4,any,any,clean,0,,,,,,,,
fortigate,520,MGMT outbound to any,24,False,allow,MGMT,any,MGMT,any,"192.168.100.208/28,192.168.100.146-192.168.100.150",False,any,False,188.25.236.108/32,False,any,N/A,ICMP,ICMP-PING,4,any,any,clean,0,,,,,,,,
fortigate,547,WAN reach PLC network,25,True,allow,WAN,DMZ,WAN,DMZ,any,False,any,False,172.16.10.184/32,False,389,N/A,TCP,LDAP,4,P2P,any,clean,0,,,,,,,,
fortigate,571,LAN to printer network except Produ,26,True,allow,LAN,DMZ,LAN,DMZ,"192.168.23.218-192.168.23.222,192.168.250.44/32",False,any,False,172.16.10.80/28,False,any,N/A,IP,IPSec-ESP,4,P2P,user3,clean,0,,,,,,,,
fortigate,610,DMZ outbound to MGMT,27,False,allow,DMZ,MGMT,DMZ,MGMT,172.16.10.148-172.16.10.151,True,any,False,192.168.100.113/32,False,80,N/A,TCP,WEB,4,Game,any,clean,0,,,,,,,,
fortigate,639,Inspect anyy traffic to MGMT,28,True,allow,any,MGMT,any,MGMT,any,False,any,False,192.168.100.190/32,False,53,N/A,TCP/UDP,DNS,4,any,ops.engineer,clean,0,,,,,,,,
fortigate,658,Publish VPN Gateway in Internet,29,False,deny,MGMT,any,MGMT,any,fd82:7b21:c59a:99::/64,True,any,False,any,False,445,N/A,TCP,SMB,6,Proxy,sysadmin,clean,0,,,,,,,,
fortigate,690,LAN to Firewall except HR system,30,False,allow,LAN,any,LAN,any,192.168.192.0/20,False,any,False,"217.214.230.242/32,105.116.131.30/32",False,3389,N/A,TCP,RDP,4,P2P,web.admin,clean,0,,,,,,,,
fortigate,725,Publish any for WAN,31,True,allow,MGMT,any,MGMT,any,192.168.100.171/32,False,any,False,134.236.149.26/32,False,27017,N/A,TCP,MongoDB,4,Proxy,jane.doe,clean,0,,,,,,,,
fortigate,734,Allow any to Backup server,32,True,allow,any,WAN,any,WAN,6.51.62.57/32,False,any,False,46.86.220.95/32,False,25,N/A,TCP,SMTP,4,any,any,clean,0,,,,,,,,
fortigate,750,Mail server outbound to SAP servers,33,True,deny,LAN,WAN,LAN,WAN,192.168.57.50-192.168.57.58,True,any,False,147.126.75.155/32,False,any,N/A,ICMP,ICMP-PING,4,any,any,affected,1,conflict,7640,Publish WAN for LAN,378,earlier,"Rules 750 (seq 33, 'deny') and 7640 (seq 378, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=192.168.138.0/23; dst_ip=147.126.75.155/32; src_port=any; dst_port=any; protocol=icmp,0.1686
fortigate,758,WAN connection to NTP Server,34,False,allow,WAN,DMZ,WAN,DMZ,any,False,any,False,"any,172.16.10.192/32",False,any,N/A,IP,IPSec-ESP,4,any,any,clean,0,,,,,,,,
fortigate,764,Block any except to Monitoring,35,True,allow,any,LAN,any,LAN,any,False,any,False,192.168.149.170/32,False,179,N/A,TCP,BGP,4,Video/Audio,any,clean,0,,,,,,,,
fortigate,773,Publish Company network in Internet,36,True,allow,any,WAN,any,WAN,any,False,any,False,any,False,1812-1813,N/A,UDP,RADIUS,4,Video/Audio,any,affected,1,conflict,7526,DMZ inbound from PLC network,372,earlier,"Rules 773 (seq 36, 'allow') and 7526 (seq 372, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=172.16.10.128/28; dst_ip=59.101.255.251/32; src_port=any; dst_port=1812-1813; protocol=udp,0.1430
fortigate,794,Drop Backup agents to Internet,37,False,allow,DMZ,any,DMZ,any,any,False,any,False,any,False,5900,N/A,TCP,VNC,4,any,"backup.user,it.admin,test.user",clean,0,,,,,,,,
fortigate,806,MGMT conection to WAN,38,True,allow,MGMT,WAN,MGMT,WAN,192.168.100.60/32,False,any,False,33.204.175.210/32,False,22,N/A,TCP,SSH,4,Video/Audio,"network.admin,admin,backup.user",clean,0,,,,,,,,
fortigate,815,Internal users connection to NTP Se,39,True,allow,VPN,MGMT,VPN,MGMT,192.168.23.199/32,False,any,False,192.168.100.128/25,False,5060,N/A,TCP/UDP,SIP,4,P2P,any,clean,0,,,,,,,,
fortigate,848,Backup agents to PLC network except,40,True,allow,MGMT,any,MGMT,any,any,False,any,False,"any,127.221.63.197/32",False,22,N/A,TCP,SSH,4,Proxy,any,affected,1,conflict,8417,Drop Admin team to Staging servers,414,earlier,"Rules 848 (seq 40, 'allow') and 8417 (seq 414, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=67.246.154.243/32; dst_ip=192.168.100.56/32; src_port=any; dst_port=22; protocol=tcp,0.3887
fortigate,875,Allow Finance team connect to MGMT,41,False,allow,VPN,MGMT,VPN,MGMT,"any,192.168.23.144/28",False,any,False,192.168.100.224/27,False,any,N/A,any,any,4,any,any,clean,0,,,,,,,,
fortigate,894,VPN inbound from ERP system,42,True,allow,VPN,any,VPN,any,"192.168.23.222/32,192.168.23.124/32",False,any,False,any,False,80,N/A,TCP,HTTP,4,any,jane.doe,affected,1,conflict,9471,Clients to all servers,469,earlier,"Rules 894 (seq 42, 'allow') and 9471 (seq 469, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.23.124/32,192.168.23.222/32; dst_ip=192.168.105.212/32; src_port=any; dst_port=80; protocol=tcp",0.2229
fortigate,901,Publish DMZ for MGMT,43,True,deny,MGMT,DMZ,MGMT,DMZ,192.168.100.128/26,False,any,False,172.16.10.220/32,False,389,N/A,TCP,LDAP,4,any,support.user,clean,0,,,,,,,,
fortigate,922,Mail server outbound to WAN,44,True,allow,LAN,WAN,LAN,WAN,192.168.230.101/32,False,any,False,any,False,5432,N/A,TCP,PostgreSQL,4,any,any,clean,0,,,,,,,,
fortigate,943,VPN connection to WAN,45,True,deny,VPN,WAN,VPN,WAN,192.168.23.224/28,False,any,False,193.205.52.79/32,False,69,N/A,UDP,TFTP,4,any,admin,clean,0,,,,,,,,
fortigate,955,Drop Management to LAN,46,True,allow,DMZ,LAN,DMZ,LAN,172.16.10.125/32,False,any,False,192.168.52.0/22,False,21,N/A,TCP,FTP,4,Business,db.admin,clean,0,,,,,,,,
fortigate,985,any inbound from LAN,47,True,allow,any,LAN,any,LAN,any,False,any,False,fd82:7b21:c59a:1:665f:6272:6281:adbd/128,False,23,N/A,TCP,Telnet,6,any,any,clean,0,,,,,,,,
fortigate,1008,Inspect Mail server traffic to any,48,True,allow,WAN,any,WAN,any,22.150.177.87/32,False,any,False,93.104.70.10/32,False,636,N/A,TCP,LDAPS,4,any,any,clean,0,,,,,,,,
fortigate,1022,WAN to LAN,49,True,allow,WAN,LAN,WAN,LAN,any,False,any,False,192.168.67.150/32,False,389,N/A,TCP,LDAP,4,Business,"admin,backup.user,web.admin",clean,0,,,,,,,,
fortigate,1061,WAN access to NTP Server,50,True,allow,WAN,any,WAN,any,64.252.157.10/32,False,any,False,19.108.97.247/32,True,27017,N/A,TCP,MongoDB,4,any,any,affected,1,generalization,6299,Finance team to NTP Server,314,special,"Rule 6299 (seq 314) is more general than rule 1061 (seq 50) and makes it functionally redundant with the same action 'allow'; however, rule 1061 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the broader rule 6299; do NOT remove the specific rule 1061.","src_ip=64.252.157.10/32; dst_ip=0.0.0.0/4,16.0.0.0/7,18.0.0.0/8,19.0.0.0/10,19.64.0.0/11,19.96.0.0/13,19.104.0.0/14,19.108.0.0/18,19.108.64.0/19,19.108.96.0/24,19.108.97.0/25,19.108.97.128/26,19.108.97.192/27,19.108.97.224/28,19.108.97.240/30,19.108.97.244/31,19.108.97.246/32,19.108.97.248/29,19.108.98.0/23,19.108.100.0/22,19.108.104.0/21,19.108.112.0/20,19.108.128.0/17,19.109.0.0/16,19.110.0.0/15,19.112.0.0/12,19.128.0.0/9,20.0.0.0/6,24.0.0.0/5,32.0.0.0/3,64.0.0.0/2,128.0.0.0/1; src_port=any; dst_port=27017; protocol=tcp",0.1583
fortigate,1071,Block VPN to CCTV system,51,True,allow,VPN,WAN,VPN,WAN,192.168.23.16/28,False,any,False,176.212.203.227/32,False,1024-65535,N/A,TCP/UDP,HIGH-PORTS,4,Business,"cto,sysadmin,john.doe",clean,0,,,,,,,,
fortigate,1074,Dev team inbound from Management ne,52,True,allow,WAN,any,WAN,any,any,False,any,False,85.26.57.126/32,False,389,N/A,TCP,LDAP,4,Business,any,clean,0,,,,,,,,
fortigate,1098,Inspect WAN traffic to any,53,True,allow,WAN,any,WAN,any,any,False,any,False,"155.190.139.254/32,187.197.204.33/32",False,389,N/A,TCP,LDAP,4,any,john.doe,clean,0,,,,,,,,
fortigate,1101,external partners access from Monit,54,True,allow,MGMT,WAN,MGMT,WAN,"192.168.100.176/28,192.168.100.35-192.168.100.39",False,any,False,any,False,69,N/A,UDP,TFTP,4,Business,any,clean,0,,,,,,,,
fortigate,1118,Permit LAN to Mail Server,55,False,deny,LAN,any,LAN,any,192.168.84.0/24,False,any,False,183.73.15.162/32,False,443,N/A,TCP,HTTPS,4,Video/Audio,any,clean,0,,,,,,,,
fortigate,1128,Permit any to LAN,56,True,allow,any,LAN,any,LAN,16.250.250.36/32,False,any,False,192.168.0.0/18,False,1024-65535,N/A,TCP/UDP,HIGH-PORTS,4,any,any,affected,2,conflict | conflict,9009 | 9847,WAN outbound to Web Server | LAN access from LAN,441 | 487,earlier | earlier,"Rules 1128 (seq 56, 'allow') and 9009 (seq 441, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 1128 (seq 56, 'allow') and 9847 (seq 487, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=16.250.250.36/32; dst_ip=192.168.0.0/18; src_port=any; dst_port=8000-8999; protocol=tcp | src_ip=16.250.250.36/32; dst_ip=192.168.51.213/32; src_port=any; dst_port=8000-8999; protocol=tcp,0.3347 | 0.3518
fortigate,1144,DMZ access from WAN,57,True,deny,WAN,DMZ,WAN,DMZ,any,False,any,False,any,False,5900,N/A,TCP,VNC,4,P2P,web.admin,clean,0,,,,,,,,
fortigate,1165,Restrict Partners access to DMZ,58,True,allow,WAN,DMZ,WAN,DMZ,any,False,any,False,VIP_rule58,False,any,N/A,ICMP,ICMP-PING,4,any,any,clean,0,,,,,,,,
fortigate,1197,Block DB severs to Active Directory,59,True,allow,WAN,LAN,WAN,LAN,185.107.73.195/32,False,any,False,192.168.40.182-192.168.40.187,False,993,N/A,TCP,IMAP-SSL,4,P2P,any,clean,0,,,,,,,,
fortigate,1211,HR department connection to WAN,60,True,allow,LAN,WAN,LAN,WAN,192.168.96.0/19,False,any,False,77.144.214.205/32,False,1433,N/A,TCP/UDP,MSSQL,4,Business,"infosec.officer,web.admin",clean,0,,,,,,,,
fortigate,1239,Restrict DMZ access to VPN Gateway,61,True,allow,LAN,DMZ,LAN,DMZ,192.168.228.0/22,True,any,False,172.16.10.117/32,True,25,N/A,TCP,SMTP,4,any,any,clean,0,,,,,,,,
fortigate,1272,Inspect Backup agents traffic to an,62,True,allow,WAN,any,WAN,any,42.38.174.101/32,True,any,False,145.161.68.125/32,True,162,N/A,UDP,SNMP-TRAP,4,any,"admin,backup.user,network.admin,user1",affected,1,conflict,8417,Drop Admin team to Staging servers,414,earlier,"Rules 1272 (seq 62, 'allow') and 8417 (seq 414, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=67.246.154.243/32; dst_ip=192.168.100.56/32; src_port=any; dst_port=162; protocol=udp,0.3887
fortigate,1293,Block VPN except to DMZ,63,False,deny,VPN,DMZ,VPN,DMZ,fd82:7b21:c59a:23:632e:f686:92c2:6259/128,False,any,False,fd82:7b21:c59a:10:638:d195:947f:9a53/128,False,5432,N/A,TCP,PostgreSQL,6,Video/Audio,any,clean,0,,,,,,,,
fortigate,1313,Internet access from Branch office,64,True,deny,MGMT,WAN,MGMT,WAN,"192.168.100.31/32,192.168.100.224/27",False,any,False,210.151.37.230/32,False,1024-65535,N/A,TCP/UDP,HIGH-PORTS,4,Game,any,clean,0,,,,,,,,
fortigate,1335,Deny VPN users from DNS Server,65,False,deny,WAN,any,WAN,any,47.7.186.176/32,False,any,False,any,False,389,N/A,TCP,LDAP,4,any,"backup.user,it.admin,test.user",clean,0,,,,,,,,
fortigate,1342,Allow Monitoring system connect to ,66,True,allow,DMZ,WAN,DMZ,WAN,172.16.10.175/32,False,any,False,165.63.248.224/32,False,445,N/A,TCP,SMB,4,any,john.doe,clean,0,,,,,,,,
fortigate,1359,LAN to SAP servers except DB Server,67,True,allow,LAN,VPN,LAN,VPN,192.168.114.174/32,False,any,False,any,False,1024-65535,N/A,TCP/UDP,HIGH-PORTS,4,any,any,clean,0,,,,,,,,
fortigate,1389,Allow Support team connect to DMZ,68,True,allow,WAN,DMZ,WAN,DMZ,116.97.223.8/32,False,any,False,"172.16.10.144/28,172.16.10.160/28",True,8080,N/A,TCP,HTTP-ALT,4,any,any,affected,1,generalization,6299,Finance team to NTP Server,314,special,"Rule 6299 (seq 314) is more general than rule 1389 (seq 68) and makes it functionally redundant with the same action 'allow'; however, rule 1389 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the broader rule 6299; do NOT remove the specific rule 1389.","src_ip=116.97.223.8/32; dst_ip=0.0.0.0/1,128.0.0.0/3,160.0.0.0/5,168.0.0.0/6,172.0.0.0/12,172.16.0.0/21,172.16.8.0/23,172.16.10.0/25,172.16.10.128/28,172.16.10.176/28,172.16.10.192/26,172.16.11.0/24,172.16.12.0/22,172.16.16.0/20,172.16.32.0/19,172.16.64.0/18,172.16.128.0/17,172.17.0.0/16,172.18.0.0/15,172.20.0.0/14,172.24.0.0/13,172.32.0.0/11,172.64.0.0/10,172.128.0.0/9,173.0.0.0/8,174.0.0.0/7,176.0.0.0/4,192.0.0.0/2; src_port=any; dst_port=8080; protocol=tcp",0.1583
fortigate,1392,Inspect IoT devices traffic to VPN,69,True,allow,DMZ,VPN,DMZ,VPN,172.16.10.253/32,False,any,False,192.168.23.153/32,False,53,N/A,TCP/UDP,DNS,4,Business,noc.operator,clean,0,,,,,,,,
fortigate,1402,Allow any to Monitoring,70,True,allow,any,any,any,any,any,False,any,False,any,False,5060,N/A,TCP/UDP,SIP,4,any,"cto,sysadmin",affected,2,redundancy | conflict,2179 | 3468,Publish WAN in Internet | Clients connection to MGMT,98 | 166,covering | earlier,"Rule 2179 (seq 98) is redundant: its match set is contained in earlier rule 1402 (seq 70) with the same action 'allow'; removing it does not change policy behaviour. | Rules 1402 (seq 70, 'allow') and 3468 (seq 166, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=172.16.10.24/29,172.16.10.32/32; dst_ip=137.145.118.235/32; src_port=any; dst_port=5060; protocol=tcp,udp | src_ip=172.16.10.13/32; dst_ip=192.168.100.128/32; src_port=any; dst_port=5060; protocol=tcp,udp",0.1310 | 0.3679
fortigate,1405,any to Monitoring except Backup ser,71,True,allow,any,MGMT,any,MGMT,any,False,any,False,192.168.100.64/26,False,3389,N/A,TCP,RDP,4,Social-Media,manager,clean,0,,,,,,,,
fortigate,1445,Publish DMZ in Internet,72,True,allow,LAN,DMZ,LAN,DMZ,"192.168.243.0/24,192.168.95.243/32",False,any,False,172.16.10.16/28,False,any,N/A,any,any,4,any,any,affected,2,conflict | over_permissive,3394 | N/A (single-rule),Allow Web servers connect to Web Se | N/A (single-rule),161 | N/A (single-rule),earlier | over_permissive,"Rules 1445 (seq 72, 'allow') and 3394 (seq 161, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rule 1445 (seq 72) is an allow rule that is over-permissive (5b:any-dport∧any-proto), violating least-privilege.","src_ip=192.168.95.243/32,192.168.243.0/24; dst_ip=172.16.10.16/28; src_port=any; dst_port=9200; protocol=tcp | ",0.1749 | 0.3044
fortigate,1476,Guest network to all servers except,73,True,deny,VPN,any,VPN,any,"192.168.23.0/25,192.168.23.240/28",False,any,False,133.64.189.19/32,False,53,N/A,TCP/UDP,DNS,4,any,any,clean,0,,,,,,,,
fortigate,1511,DB servers to DNS Server,74,True,allow,VPN,VPN,VPN,VPN,192.168.23.1-192.168.23.21,False,any,False,192.168.23.56/32,False,443,N/A,TCP,HTTPS,4,P2P,any,clean,0,,,,,,,,
fortigate,1549,DMZ inbound from LAN,75,True,allow,DMZ,LAN,DMZ,LAN,172.16.10.112/28,False,any,False,"192.168.104.0/22,192.168.232.0/21",False,any,N/A,ICMP,ICMP-PING,4,Business,any,clean,0,,,,,,,,
fortigate,1577,Publish WAN for Monitoring system,76,True,deny,any,WAN,any,WAN,any,False,any,False,any,False,53,N/A,TCP/UDP,DNS,4,Social-Media,any,affected,3,conflict | conflict | conflict,4180 | 5306 | 6781,Management access to Active Directo | Permit MGMT to Active Directory | IoT devices to any,200 | 259 | 342,earlier | earlier | earlier,"Rules 1577 (seq 76, 'deny') and 4180 (seq 200, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 1577 (seq 76, 'deny') and 5306 (seq 259, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 1577 (seq 76, 'deny') and 6781 (seq 342, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.100.140/30,192.168.100.144/30,192.168.100.148/31,192.168.100.150/32; dst_ip=35.44.10.239/32; src_port=any; dst_port=53; protocol=tcp,udp | src_ip=192.168.100.204/32; dst_ip=55.144.148.166/32; src_port=any; dst_port=53; protocol=tcp,udp | src_ip=192.168.218.72/32; dst_ip=130.234.114.216/32; src_port=any; dst_port=53; protocol=tcp,udp",0.1511 | 0.1481 | 0.2514
fortigate,1605,any outbound to printer network,77,True,allow,any,MGMT,any,MGMT,any,False,any,False,any,False,389,N/A,TCP,LDAP,4,any,ops.engineer,affected,2,conflict | conflict,2669 | 3468,MGMT access from Dev team | Clients connection to MGMT,123 | 166,earlier | earlier,"Rules 1605 (seq 77, 'allow') and 2669 (seq 123, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering. | Rules 1605 (seq 77, 'allow') and 3468 (seq 166, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.217.255/32; dst_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/18,192.168.64.0/19,192.168.96.0/22,192.168.100.0/25,192.168.100.128/26,192.168.100.208/28,192.168.100.224/27,192.168.101.0/24,192.168.102.0/23,192.168.104.0/21,192.168.112.0/20,192.168.128.0/17,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; src_port=any; dst_port=389; protocol=tcp | src_ip=172.16.10.13/32; dst_ip=192.168.100.128/32; src_port=any; dst_port=389; protocol=tcp",0.4246 | 0.3679
fortigate,1642,Remote users outbound to Management,78,True,allow,VPN,MGMT,VPN,MGMT,192.168.23.206/32,True,any,False,192.168.100.0/25,True,636,N/A,TCP,LDAPS,4,Business,any,clean,0,,,,,,,,
fortigate,1661,Block any except to CCTV system,79,True,allow,any,VPN,any,VPN,any,False,any,False,"192.168.23.76/32,fd82:7b21:c59a:23::/64",False,any,N/A,any,any,both,Video/Audio,"backup.user,network.admin,user1,admin",clean,0,,,,,,,,
