vendor,rule_id,rule_name,seq,enabled,action,ip_version,src_zone,dst_zone,src_iface,dst_iface,src_addr,src_addr_negated,src_port,src_port_negated,dst_addr,dst_addr_negated,dst_port,dst_port_negated,protocol,service,schedule,log,nat_related,app_id,user_id,icmp_type,notes
pfsense,1766349034,WAN connection to NTP Server,34,False,allow,4,wan,N/A,wan,N/A,any,False,any,False,any,False,any,N/A,ip,IPSec-ESP,always,True,N/A,N/A,N/A,N/A,
pfsense,1739910635,Block any except to Monitoring,35,True,allow,4,lan,N/A,lan,N/A,any,False,14450,False,192.168.149.170/32,False,179,N/A,tcp,BGP,always,True,N/A,N/A,N/A,N/A,
pfsense,1759696236,Publish Company network in Internet,36,True,allow,4,lan,N/A,lan,N/A,any,False,42702,False,any,False,1812-1813,N/A,udp,RADIUS,always,False,N/A,N/A,N/A,N/A,
pfsense,1754857837,Drop Backup agents to Internet,37,False,allow,4,dmz,N/A,dmz,N/A,any,False,any,False,any,False,5900,N/A,tcp,VNC,always,True,N/A,N/A,N/A,N/A,
pfsense,1738009838,MGMT conection to WAN,38,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.60/32,False,any,False,33.204.175.210/32,False,22,N/A,tcp,SSH,always,True,N/A,N/A,N/A,N/A,
pfsense,1744576239,Internal users connection to NTP Server,39,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.199/32,False,any,False,192.168.100.128/25,False,5060,N/A,udp,SIP,always,False,N/A,N/A,N/A,N/A,
pfsense,1742675440,Backup agents to PLC network except DB Server,40,True,allow,4,mgmt,N/A,mgmt,N/A,any,False,any,False,any,False,22,N/A,tcp,SSH,always,True,N/A,N/A,N/A,N/A,
pfsense,1737145841,Allow Finance team connect to MGMT,41,False,allow,4,vpn,N/A,vpn,N/A,any,False,any,False,192.168.100.224/27,False,any,N/A,any,any,always,True,N/A,N/A,N/A,N/A,
pfsense,1748118642,VPN inbound from ERP system,42,True,allow,4,vpn,N/A,vpn,N/A,"192.168.23.124/32,192.168.23.222/32",False,any,False,any,False,80,N/A,tcp,HTTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1742070643,Publish DMZ for MGMT,43,True,deny,4,mgmt,N/A,mgmt,N/A,192.168.100.128/26,False,any,False,172.16.10.220/32,False,389,N/A,tcp,LDAP,always,False,N/A,N/A,N/A,N/A,
pfsense,1755117044,Mail server outbound to WAN,44,True,allow,4,lan,N/A,lan,N/A,192.168.230.101/32,False,50210,False,any,False,5432,N/A,tcp,PostgreSQL,always,True,N/A,N/A,N/A,N/A,
pfsense,1716928245,VPN connection to WAN,45,True,deny,4,vpn,N/A,vpn,N/A,192.168.23.224/28,False,any,False,193.205.52.79/32,False,69,N/A,udp,TFTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1763152246,Drop Management to LAN,46,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.125/32,False,30329,False,192.168.52.0/22,False,21,N/A,tcp,FTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1763670647,any inbound from LAN,47,True,allow,6,lan,N/A,lan,N/A,any,False,any,False,fd82:7b21:c59a:1:665f:6272:6281:adbd,False,23,N/A,tcp,Telnet,always,True,N/A,N/A,N/A,N/A,
pfsense,1766781048,Inspect Mail server traffic to any,48,True,allow,4,wan,N/A,wan,N/A,22.150.177.87/32,False,any,False,93.104.70.10/32,False,636,N/A,tcp,LDAPS,always,True,N/A,N/A,N/A,N/A,
pfsense,1749933049,WAN to LAN,49,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,192.168.67.150/32,False,389,N/A,tcp,LDAP,always,False,N/A,N/A,N/A,N/A,
pfsense,1721853050,WAN access to NTP Server,50,True,allow,4,wan,N/A,wan,N/A,64.252.157.10/32,False,any,False,19.108.97.247/32,True,27017,N/A,tcp,MongoDB,always,True,N/A,N/A,N/A,N/A,
pfsense,1752697851,Block VPN to CCTV system,51,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.16/28,False,59343,False,176.212.203.227/32,False,1024-65535,N/A,tcp,HIGH_PORTS,always,True,N/A,N/A,N/A,N/A,
pfsense,1731702652,Dev team inbound from Management network,52,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,85.26.57.126/32,False,389,N/A,tcp,LDAP,always,True,N/A,N/A,N/A,N/A,
pfsense,1727296253,Inspect WAN traffic to any,53,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,"155.190.139.254/32,187.197.204.33/32",False,389,N/A,tcp,LDAP,always,True,N/A,N/A,N/A,N/A,
pfsense,1742675454,external partners access from Monitoring system,54,True,allow,4,mgmt,N/A,mgmt,N/A,"192.168.100.35-192.168.100.39,192.168.100.176/28",False,any,False,any,False,69,N/A,udp,TFTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1761942655,Permit LAN to Mail Server,55,False,deny,4,lan,N/A,lan,N/A,192.168.84.0/24,False,any,False,183.73.15.162/32,False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
pfsense,1717360256,Permit any to LAN,56,True,allow,4,lan,N/A,lan,N/A,16.250.250.36/32,False,any,False,192.168.0.0/18,False,1024-65535,N/A,tcp,HIGH_PORTS,always,False,N/A,N/A,N/A,N/A,
pfsense,1735677057,DMZ access from WAN,57,True,deny,4,wan,N/A,wan,N/A,any,False,48575,False,any,False,5900,N/A,tcp,VNC,always,True,N/A,N/A,N/A,N/A,
pfsense,1745353858,Restrict Partners access to DMZ,58,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,172.16.10.178/32,False,any,N/A,icmp,ICMP-PING,always,True,N/A,N/A,N/A,destination-unreachable,
pfsense,1726173059,Block DB severs to Active Directory,59,True,allow,4,wan,N/A,wan,N/A,185.107.73.195/32,False,any,False,192.168.40.182-192.168.40.187,False,993,N/A,tcp,IMAP_SSL,always,False,N/A,N/A,N/A,N/A,
pfsense,1755981060,HR department connection to WAN,60,True,allow,4,lan,N/A,lan,N/A,192.168.96.0/19,False,any,False,77.144.214.205/32,False,1433,N/A,tcp,MSSQL,always,False,N/A,N/A,N/A,N/A,
pfsense,1766694661,Restrict DMZ access to VPN Gateway,61,True,allow,4,lan,N/A,lan,N/A,192.168.228.0/22,True,33235,False,172.16.10.117/32,True,25,N/A,tcp,SMTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1767817862,Inspect Backup agents traffic to any,62,True,allow,4,wan,N/A,wan,N/A,42.38.174.101/32,True,any,False,145.161.68.125/32,True,162,N/A,udp,SNMP_TRAP,always,True,N/A,N/A,N/A,N/A,
pfsense,1747513863,Block VPN except to DMZ,63,False,deny,6,vpn,N/A,vpn,N/A,fd82:7b21:c59a:23:632e:f686:92c2:6259,False,any,False,fd82:7b21:c59a:10:638:d195:947f:9a53,False,5432,N/A,tcp,PostgreSQL,always,True,N/A,N/A,N/A,N/A,
pfsense,1763497864,Internet access from Branch office,64,True,deny,4,mgmt,N/A,mgmt,N/A,"192.168.100.31/32,192.168.100.224/27",False,any,False,210.151.37.230/32,False,1024-65535,N/A,tcp,HIGH_PORTS,always,True,N/A,N/A,N/A,N/A,
pfsense,1746217865,Deny VPN users from DNS Server,65,False,deny,4,wan,N/A,wan,N/A,47.7.186.176/32,False,any,False,any,False,389,N/A,tcp,LDAP,always,False,N/A,N/A,N/A,N/A,
pfsense,1753389066,Allow Monitoring system connect to WAN,66,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.175/32,False,any,False,165.63.248.224/32,False,445,N/A,tcp,SMB,always,False,N/A,N/A,N/A,N/A,
pfsense,1742416267,LAN to SAP servers except DB Server,67,True,allow,4,lan,N/A,lan,N/A,192.168.114.174/32,False,any,False,any,False,1024-65535,N/A,tcp,HIGH_PORTS,always,True,N/A,N/A,N/A,N/A,
pfsense,1760905868,Allow Support team connect to DMZ,68,True,allow,4,wan,N/A,wan,N/A,116.97.223.8/32,False,any,False,"172.16.10.144/28,172.16.10.160/28",True,8080,N/A,tcp,HTTP_ALT,always,False,N/A,N/A,N/A,N/A,
pfsense,1724963469,Inspect IoT devices traffic to VPN,69,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.253/32,False,11147,False,192.168.23.153/32,False,53,N/A,tcp/udp,DNS,always,False,N/A,N/A,N/A,N/A,
pfsense,1761856270,Allow any to Monitoring,70,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,any,False,5060,N/A,udp,SIP,always,False,N/A,N/A,N/A,N/A,
pfsense,1753475471,any to Monitoring except Backup servers,71,True,allow,4,lan,N/A,lan,N/A,any,False,28466,False,192.168.100.64/26,False,3389,N/A,tcp,RDP,always,False,N/A,N/A,N/A,N/A,
pfsense,1741897872,Publish DMZ in Internet,72,True,allow,4,lan,N/A,lan,N/A,"192.168.95.243/32,192.168.243.0/24",False,any,False,172.16.10.16/28,False,any,N/A,any,any,always,False,N/A,N/A,N/A,N/A,
pfsense,1735417873,Guest network to all servers except DB Server,73,True,deny,4,vpn,N/A,vpn,N/A,"192.168.23.0/25,192.168.23.240/28",False,any,False,133.64.189.19/32,False,53,N/A,tcp/udp,DNS,always,True,N/A,N/A,N/A,N/A,
pfsense,1766176274,DB servers to DNS Server,74,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.1-192.168.23.21,False,any,False,192.168.23.56/32,False,443,N/A,tcp,HTTPS,always,True,N/A,N/A,N/A,N/A,
pfsense,1763325075,DMZ inbound from LAN,75,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.112/28,False,any,False,"192.168.104.0/22,192.168.232.0/21",False,any,N/A,icmp,ICMP-PING,always,False,N/A,N/A,N/A,echo-request,
pfsense,1731184276,Publish WAN for Monitoring system,76,True,deny,4,lan,N/A,lan,N/A,any,False,any,False,any,False,53,N/A,tcp/udp,DNS,always,False,N/A,N/A,N/A,N/A,
pfsense,1737232277,any outbound to printer network,77,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,any,False,389,N/A,tcp,LDAP,always,True,N/A,N/A,N/A,N/A,
pfsense,1751229078,Remote users outbound to Management network,78,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.206/32,True,any,False,192.168.100.0/25,True,636,N/A,tcp,LDAPS,always,True,N/A,N/A,N/A,N/A,
pfsense,1750883479,Block any except to CCTV system,79,True,allow,both,lan,N/A,lan,N/A,any,False,any,False,"192.168.23.76/32,fd82:7b21:c59a:23::/64",False,any,N/A,any,any,always,True,N/A,N/A,N/A,N/A,
pfsense,1734121880,Permit IoT devices to MGMT,80,False,allow,4,wan,N/A,wan,N/A,any,False,any,False,192.168.100.201/32,True,9200,N/A,tcp,Elasticsearch,always,True,N/A,N/A,N/A,N/A,
pfsense,1714336281,Finance team inbound from DMZ,81,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,172.16.10.62/32,False,8443,N/A,tcp,HTTPS_ALT,always,True,N/A,N/A,N/A,N/A,
pfsense,1761424282,Finance team reach CCTV system,82,True,allow,4,mgmt,N/A,mgmt,N/A,any,False,any,False,any,False,161,N/A,udp,SNMP,always,False,N/A,N/A,N/A,N/A,
pfsense,1751747483,Allow Partners connect to internal network,83,True,allow,4,mgmt,N/A,mgmt,N/A,any,False,any,False,192.168.23.52/32,False,1024-65535,N/A,udp,HIGH_PORTS,always,False,N/A,N/A,N/A,N/A,
pfsense,1740601884,LAN to SAP servers except Backup servers,84,True,deny,4,lan,N/A,lan,N/A,"192.168.104.143/32,192.168.144.42-192.168.144.52",False,any,False,any,False,1812-1813,N/A,udp,RADIUS,always,True,N/A,N/A,N/A,N/A,
pfsense,1736973085,Drop MGMT to Dev environment,85,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.19/32,False,any,False,217.122.29.214/32,True,8000-8999,N/A,tcp,HTTP_RANGE,always,True,N/A,N/A,N/A,N/A,
pfsense,1766435486,any  outbound to DMZ,86,True,deny,4,lan,N/A,lan,N/A,"151.74.120.24/32,184.228.174.50/32",False,any,False,172.16.10.128/26,False,8080,N/A,tcp,HTTP_ALT,always,False,N/A,N/A,N/A,N/A,
pfsense,1767817887,Remote users access to WAN,87,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.192/26,False,any,False,47.85.100.140/32,False,any,N/A,ip,IPSec-ESP,always,True,N/A,N/A,N/A,N/A,
pfsense,1751574688,WAN to DMZ except DB Server,88,True,deny,4,wan,N/A,wan,N/A,"56.204.73.206/32,66.225.33.199/32",False,21160,False,172.16.10.0/28,False,1024-65535,N/A,udp,HIGH_PORTS,always,False,N/A,N/A,N/A,N/A,
pfsense,1757277089,Restrict DMZ access to VPN 2,89,True,deny,4,dmz,N/A,dmz,N/A,172.16.10.64/28,False,any,False,any,False,21,N/A,tcp,FTP,always,False,N/A,N/A,N/A,N/A,
pfsense,1726345890,Restrict WAN access to NTP Server,90,True,allow,4,wan,N/A,wan,N/A,139.94.224.215/32,True,any,False,any,False,8443,N/A,tcp,HTTPS_ALT,always,True,N/A,N/A,N/A,N/A,
pfsense,1757017891,MGMT to Monitoring,91,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.166/32,False,any,False,192.168.100.112/28,False,25,N/A,tcp,SMTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1740083492,Drop DMZ to VPN,92,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.175-172.16.10.177,False,any,False,192.168.23.136/32,False,any,N/A,any,any,always,False,N/A,N/A,N/A,N/A,
pfsense,1743107493,Allow VPN to LAN,93,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.135/32,False,33168,False,192.168.58.94/32,False,636,N/A,tcp,LDAPS,always,False,N/A,N/A,N/A,N/A,
pfsense,1759350694,Publish MGMT in Ineternet,94,True,deny,4,lan,N/A,lan,N/A,192.168.58.8/32,False,any,False,192.168.100.208/28,False,443,N/A,tcp,HTTPS,always,True,N/A,N/A,N/A,N/A,
pfsense,1753475495,Inspect Branch office traffic to Internet,95,False,allow,4,dmz,N/A,dmz,N/A,any,False,any,False,144.146.220.224/32,False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
pfsense,1748637096,Drop WAN to DMZ,96,True,allow,4,wan,N/A,wan,N/A,"48.217.66.191/32,95.117.26.157/32",False,any,False,172.16.10.253/32,False,53,N/A,tcp/udp,DNS,always,True,N/A,N/A,N/A,N/A,
pfsense,1766867497,Deny Management from Management network,97,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.182-172.16.10.190,False,any,False,192.168.100.233/32,False,636,N/A,tcp,LDAPS,always,True,N/A,N/A,N/A,N/A,
pfsense,1753907498,Publish WAN in Internet,98,True,allow,4,dmz,N/A,dmz,N/A,172.16.10.24-172.16.10.32,False,any,False,137.145.118.235/32,False,5060,N/A,udp,SIP,always,True,N/A,N/A,N/A,N/A,
pfsense,1733430699,DMZ access to any,99,True,allow,4,lan,N/A,lan,N/A,192.168.22.99/32,False,any,False,136.205.245.92/32,False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
pfsense,1748550700,MGMT to LAN,100,True,allow,4,mgmt,N/A,mgmt,N/A,any,False,any,False,any,False,9200,N/A,tcp,Elasticsearch,always,True,N/A,N/A,N/A,N/A,
pfsense,1749587501,Inspect Monitoring system traffic to Firewall,101,True,deny,6,lan,N/A,lan,N/A,2b68:a1b8:71c4::1,False,any,False,any,False,80,N/A,tcp,WEB,always,False,N/A,N/A,N/A,N/A,
pfsense,1766176302,VPN to Staging servers,102,True,allow,6,vpn,N/A,vpn,N/A,fd82:7b21:c59a:23::/64,False,any,False,any,False,53,N/A,tcp/udp,DNS,always,False,N/A,N/A,N/A,N/A,
pfsense,1748377903,WAN access to DB Server,103,True,deny,4,dmz,N/A,dmz,N/A,172.16.10.52/32,False,any,False,192.168.166.49/32,True,1433,N/A,tcp,MSSQL,always,True,N/A,N/A,N/A,N/A,
pfsense,1766953904,Inspect Support team traffic to PLC network,104,True,allow,4,lan,N/A,lan,N/A,192.168.210.0/24,False,any,False,any,False,5432,N/A,tcp,PostgreSQL,always,False,N/A,N/A,N/A,N/A,
pfsense,1734208305,Drop DB servers to MGMT,105,True,allow,6,lan,N/A,lan,N/A,fd82:7b21:c59a:1::/64,False,any,False,fd82:7b21:c59a:99:d2da:b5e4:f0ed:fac8,True,636,N/A,tcp,LDAPS,always,False,N/A,N/A,N/A,N/A,
pfsense,1745440306,IoT devices to DMZ,106,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.32/28,False,any,False,172.16.10.32/27,False,445,N/A,tcp,SMB,always,True,N/A,N/A,N/A,N/A,
pfsense,1731529907,Support team to LAN except Backup servers,107,False,allow,4,lan,N/A,lan,N/A,any,False,any,False,192.168.42.165-192.168.42.171,False,80,N/A,tcp,HTTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1762633908,Allow Partners connect to DMZ,108,False,allow,4,lan,N/A,lan,N/A,"192.168.106.185/32,192.168.2.0/23",False,any,False,172.16.10.141/32,False,22,N/A,tcp,SSH,always,True,N/A,N/A,N/A,N/A,
pfsense,1752006709,any access to MGMT,109,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,192.168.100.101/32,True,any,N/A,any,any,always,True,N/A,N/A,N/A,N/A,
pfsense,1757190710,Permit LAN to internal network,110,True,allow,both,lan,N/A,lan,N/A,"192.168.20.0/22,fd82:7b21:c59a:1:e731:470:5a0b:5193/128",False,any,False,any,False,1433,N/A,tcp,MSSQL,always,True,N/A,N/A,N/A,N/A,
pfsense,1739392311,Permit Internal users to VPN,111,True,allow,4,mgmt,N/A,mgmt,N/A,192.168.100.128/28,False,any,False,192.168.23.118/32,False,27017,N/A,tcp,MongoDB,always,True,N/A,N/A,N/A,N/A,
pfsense,1730579512,Inspect DMZ traffic to any,112,True,allow,4,wan,N/A,wan,N/A,"35.240.53.214/32,191.101.251.127/32",False,any,False,59.100.234.142/32,True,3389,N/A,tcp,RDP,always,True,N/A,N/A,N/A,N/A,
pfsense,1755894713,Allow any to Dev environment,113,True,allow,4,lan,N/A,lan,N/A,any,False,any,False,192.168.23.108/32,False,6379,N/A,tcp,Redis,always,False,N/A,N/A,N/A,N/A,
pfsense,1766953914,WAN access to DMZ,114,True,allow,4,lan,N/A,lan,N/A,192.168.115.111-192.168.115.127,False,12475,False,172.16.10.80/28,True,27017,N/A,tcp,MongoDB,always,True,N/A,N/A,N/A,N/A,
pfsense,1764534715,Block DB servers to DMZ,115,True,allow,4,vpn,N/A,vpn,N/A,192.168.23.96/27,True,45497,False,172.16.10.191/32,False,69,N/A,udp,TFTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1736281916,WAN to Staging servers except Finance servers,116,True,deny,4,wan,N/A,wan,N/A,40.208.155.188/32,False,any,False,"172.16.10.26/32,172.16.10.64/28",False,any,N/A,icmp,ICMP-PING,always,False,N/A,N/A,N/A,echo-reply,
pfsense,1740342717,Deny DMZ from SAP servers,117,True,deny,4,dmz,N/A,dmz,N/A,172.16.10.144/28,False,any,False,192.168.191.80-192.168.191.89,False,any,N/A,icmp,ICMP-PING,always,True,N/A,N/A,N/A,echo-reply,
pfsense,1749587518,Inspect Guest network traffic to DB Server,118,True,allow,both,vpn,N/A,vpn,N/A,"192.168.23.74/32,fd82:7b21:c59a:23:50cc:c82d:7ff9:7fc1/128",False,any,False,"192.168.100.224/28,fd82:7b21:c59a:99::/64",False,21,N/A,tcp,FTP,always,True,N/A,N/A,N/A,N/A,
pfsense,1735072319,DMZ access to VPN,119,True,allow,both,dmz,N/A,dmz,N/A,"172.16.10.96/28,fd82:7b21:c59a:10:3aff:ab4d:aaf5:8a4b/128",False,any,False,"192.168.23.192/26,fd82:7b21:c59a:23:1cf2:a135:439d:1f8c/128",False,443,N/A,tcp,HTTPS,always,False,N/A,N/A,N/A,N/A,
pfsense,1765225920,WAN access to any,120,True,allow,4,wan,N/A,wan,N/A,any,False,any,False,122.244.156.241/32,False,80,N/A,tcp,WEB,always,True,N/A,N/A,N/A,N/A,
